sentence,intensity,sentiment
And now do much more transaction from Paytm payments banks as Compared to my other bank Accounts..,0.8999999761581421,Positive
"If you use it you will not get any problem.You can use it every where like petrol pump, mobile, shop keeper , general stores etc.But it's has one Nagitive fact when you transfer your money  in bank account it will be charged.You can take benefits it's offer .Flag This ReviewIrrelevantFakeJunk   Thank You!.",0.6000000238418579,Positive
"I use paytm last 2 year and payment bank from December, it is good bank but I face one problem I added some amount payment bank and they deducted amount without any notification., On concern with paytm Customer Care I found that the amount deducted for the transaction which I done 12 days before.On checking my passbook I also found 12 before no transactiin I have on which they deduct my amont, I said the about this then apolozise and said the problem resolve in 2 working days and amount refunded in payment bankFlag This ReviewIrrelevantFakeJunk   Thank You!.",-0.4000000059604645,Negative
They waste a lot of time and make you wate ..,-0.8000000119209291,Negative
We tried to open a savings account with them..,-0.5,Negative
It is one of the best online bank..,0.8999999761581421,Positive
"As a result, one time I have submitted Xe-Rox copy front page for money transfer ..",-0.5,Negative
When ever I go branch to deposit there is always a long quee..,-0.699999988079071,Negative
Hey friend I have been using this application since 6 months but it lag behind due to many reasons..,-0.8000000119209291,Negative
I wanted to activate online banking services which is so useful these days..,0.20000000298023224,Positive
"As Collins says early in this monograph, When you compare great companies with good ones, many widely practiced business norms turn out to correlate with mediocrity, not greatness..",-0.4000000059604645,Negative
There service verybquick.And also I kept in the current account and got very good interest for which I kept the money..,0.8000000119209291,Positive
And dont forget to make a stoploss at 242 without any hesitation.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8000000119209291,Positive
If they cannot FAX they should have told me the first day itself not after 4 days and then Speaking so harsh!Very poor customer service!Flag This ReviewIrrelevantFakeJunk   Thank You!.,-0.8000000119209291,Negative
Today we are going to talk about the State Bank Of India top bank in India in public sectors bank.As we all know that the state bank of India is the no 1 bank in India an it has reason for it let's talk about some features of State Bank Of India.1.State Bank Of India is no 1 bank.2.Features of this bank is advance than any other public sector bank and even some of the private sector bank.3.Sbi has number of services to give to their customers.Lets talk about their services and products:As we all know that sbi is a leading bank in indian economy they give some of the terrific benefits and services to their customersbi has 49557 atms all over India.They also give non banking services like1.SBI Capital Markets Ltd2.SBI Funds Management Pvt Ltd3.SBI Factors & Commercial Services Pvt Ltd4.SBI Cards & Payments Services Pvt..,0.0,Positive
"Hi guys now am going to review paytm app which is mostly used by people and especially small business people like tiffin centres and hotels this app has become very popular when there is demonitization in India every shop holders used it and it is more secure and we can pay bills and recharge and movie and travel tickets booking and their service and customer care are very good and also shopping can be done in it with all items like clothes, mobiles and many more.So you can use this app very nicelyFlag This ReviewIrrelevantFakeJunk   Thank You!.",0.8000000119209291,Positive
I don't know is it useful because when am trying to login to it..,-0.6000000238418579,Negative
I give this review a title Paytm is a future bank because now a days every person are used Paytm app because it is so reliable and easy to use and it is totally secure..,0.8000000119209291,Positive
"It give us much interest in fixed deposit 7.4% .. I will meet them tomorrow if possible otherwise I will  escalate  Bopal branch this time which will include chairman sbi.Can you pass me telephone number of SBI Bopal?Br,Varix PatelOn Mon, Dec 5, 2016 at 5:46 PM, SBI RAILWAYPURA  wrote:Dear sirWe have lodged the service desk request for the payment of the deceased account TDR patyment as per enclosed scan copy.As the collateral linked with the BOPAL Ahmedabad(05084) branch  we are to make the payment of the deceased TDR account.We are talked to bopal ahmedabad branch two three times we have mailed with the no of the collateral but they are unable to delink it.We submit herewith the scan copy of the service desk request which we have been lodged..",-0.30000001192092896,Negative
